route_id,service_id,trip_id,trip_headsign,direction_id,shape_id
SIM33C,MA_B1-Weekday,MA_B1-Weekday-082500_SIM30_603,MIDTOWN via CHURCH via MADISON AV,0,SIM330079
SIM33C,MA_B1-Weekday,MA_B1-Weekday-094500_MISC_658,MIDTOWN via CHURCH via MADISON AV,0,SIM330079
SIM15,MA_B1-Weekday,MA_B1-Weekday-029900_MISC_651,DOWNTOWN LOOP via CHURCH ST via WATER ST,0,SIM150069
SIM15,MA_B1-Weekday,MA_B1-Weekday-034500_SIM15_602,DOWNTOWN LOOP via CHURCH ST via WATER ST,0,SIM150069
SIM15,MA_B1-Weekday,MA_B1-Weekday-036000_MISC_660,DOWNTOWN LOOP via CHURCH ST via WATER ST,0,SIM150069
SIM15,MA_B1-Weekday,MA_B1-Weekday-037000_SIM15_603,DOWNTOWN LOOP via CHURCH ST via WATER ST,0,SIM150069
SIM15,MA_B1-Weekday,MA_B1-Weekday-038000_SIM15_604,DOWNTOWN LOOP via CHURCH ST via WATER ST,0,SIM150069
SIM15,MA_B1-Weekday,MA_B1-Weekday-039000_MISC_667,DOWNTOWN LOOP via CHURCH ST via WATER ST,0,SIM150069
SIM15,MA_B1-Weekday,MA_B1-Weekday-043000_SIM15_608,DOWNTOWN LOOP via CHURCH ST via WATER ST,0,SIM150069
SIM15,MA_B1-Weekday,MA_B1-Weekday-041600_SIM15_607,DOWNTOWN LOOP via CHURCH ST via WATER ST,0,SIM150069
SIM15,MA_B1-Weekday,MA_B1-Weekday-045000_SIM15_601,DOWNTOWN LOOP via CHURCH ST via WATER ST,0,SIM150069
SIM15,MA_B1-Weekday,MA_B1-Weekday-042400_MISC_651,DOWNTOWN LOOP via CHURCH ST via WATER ST,0,SIM150069
SIM15,MA_B1-Weekday,MA_B1-Weekday-047000_MISC_676,DOWNTOWN LOOP via CHURCH ST via WATER ST,0,SIM150069
SIM15,MA_B1-Weekday,MA_B1-Weekday-044200_SIM15_610,DOWNTOWN LOOP via CHURCH ST via WATER ST,0,SIM150069
