route_id,service_id,trip_id,trip_headsign,direction_id,shape_id
Q44+,CS_B1-Weekday-BM,CS_B1-Weekday-BM-138500_SBS44_901,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday-BM,CS_B1-Weekday-BM-141500_SBS44_902,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-000500_SBS44_903,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-004500_SBS44_904,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-009500_SBS44_905,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-012500_SBS44_906,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-015500_SBS44_907,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-020200_SBS44_910,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440055
Q44+,CS_B1-Weekday,CS_B1-Weekday-018500_SBS44_908,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-022700_SBS44_902,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440055
Q44+,CS_B1-Weekday,CS_B1-Weekday-021500_SBS44_901,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-025000_SBS44_903,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440055
Q44+,CS_B1-Weekday,CS_B1-Weekday-023500_SBS44_909,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-027200_SBS44_904,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440055
Q44+,CS_B1-Weekday,CS_B1-Weekday-025500_SBS44_911,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-027000_SBS44_912,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-030200_SBS44_919,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440055
Q44+,CS_B1-Weekday,CS_B1-Weekday-028000_SBS44_913,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-029000_SBS44_914,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-032300_SBS44_922,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440055
Q44+,CS_B1-Weekday,CS_B1-Weekday-030000_SBS44_915,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-033400_SBS44_924,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440055
Q44+,CS_B1-Weekday,CS_B1-Weekday-031000_SBS44_916,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-034300_SBS44_926,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440055
Q44+,CS_B1-Weekday,CS_B1-Weekday-031800_SBS44_917,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-035100_SBS44_928,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440055
Q44+,CS_B1-Weekday,CS_B1-Weekday-032600_SBS44_910,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-036000_SBS44_930,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440055
Q44+,CS_B1-Weekday,CS_B1-Weekday-033400_SBS44_918,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-034200_SBS44_920,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-037700_SBS44_933,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440055
Q44+,CS_B1-Weekday,CS_B1-Weekday-035000_SBS44_921,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-038500_SBS44_907,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440055
Q44+,CS_B1-Weekday,CS_B1-Weekday-035800_SBS44_905,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-036200_SBS44_902,SELECT BUS FLUSHING MAIN ST STATION,0,SBS440070
Q44+,CS_B1-Weekday,CS_B1-Weekday-036600_SBS44_923,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-037200_SBS44_925,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-040700_SBS44_939,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440055
Q44+,CS_B1-Weekday,CS_B1-Weekday-037800_SBS44_927,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-038400_SBS44_906,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-038700_SBS44_903,SELECT BUS FLUSHING MAIN ST STATION,0,SBS440070
Q44+,CS_B1-Weekday,CS_B1-Weekday-039000_SBS44_929,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-039600_SBS44_931,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-040200_SBS44_932,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-040700_SBS44_909,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-041200_SBS44_904,SELECT BUS WHITESTONE,0,SBS440074
Q44+,CS_B1-Weekday,CS_B1-Weekday-150500_SBS44_978,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-041700_SBS44_935,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-042200_SBS44_936,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-042700_SBS44_937,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-043200_SBS44_911,SELECT BUS WHITESTONE,0,SBS440074
Q44+,CS_B1-Weekday,CS_B1-Weekday-043700_SBS44_938,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-044300_SBS44_940,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-044900_SBS44_934,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-045500_SBS44_919,SELECT BUS WHITESTONE,0,SBS440074
Q44+,CS_B1-Weekday,CS_B1-Weekday-046100_SBS44_908,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-046700_SBS44_913,SELECT BUS WHITESTONE,0,SBS440074
Q44+,CS_B1-Weekday,CS_B1-Weekday-146500_SBS44_976,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-047300_SBS44_941,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-047900_SBS44_914,SELECT BUS WHITESTONE,0,SBS440074
Q44+,CS_B1-Weekday,CS_B1-Weekday-048500_SBS44_942,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-049100_SBS44_922,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-049700_SBS44_915,SELECT BUS WHITESTONE,0,SBS440074
Q44+,CS_B1-Weekday,CS_B1-Weekday-050300_SBS44_924,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-050900_SBS44_916,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-051500_SBS44_926,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-052100_SBS44_917,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-143000_SBS44_974,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-052700_SBS44_928,SELECT BUS WHITESTONE,0,SBS440074
Q44+,CS_B1-Weekday,CS_B1-Weekday-053300_SBS44_943,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-054000_SBS44_930,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-054700_SBS44_920,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-140000_SBS44_977,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-055400_SBS44_933,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-056200_SBS44_909,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-056600_SBS44_907,SELECT BUS FLUSHING MAIN ST STATION,0,SBS440070
Q44+,CS_B1-Weekday,CS_B1-Weekday-057000_SBS44_944,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-057800_SBS44_910,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-058200_SBS44_939,SELECT BUS FLUSHING MAIN ST STATION,0,SBS440070
Q44+,CS_B1-Weekday,CS_B1-Weekday-058600_SBS44_925,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-059400_SBS44_927,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-060200_SBS44_945,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-061000_SBS44_929,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-061800_SBS44_931,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-062600_SBS44_932,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-063400_SBS44_912,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-064200_SBS44_935,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-065000_SBS44_946,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-065800_SBS44_947,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-066600_SBS44_938,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-067400_SBS44_916,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-068200_SBS44_917,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-069000_SBS44_918,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-069800_SBS44_941,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-070600_SBS44_942,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-071400_SBS44_914,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-072200_SBS44_915,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-073000_SBS44_921,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-073800_SBS44_928,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-074600_SBS44_948,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-075400_SBS44_949,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-076200_SBS44_911,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-077000_SBS44_919,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-081800_SBS44_937,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440055
Q44+,CS_B1-Weekday,CS_B1-Weekday-077800_SBS44_927,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-078600_SBS44_929,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-079300_SBS44_931,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-080000_SBS44_950,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-080700_SBS44_930,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-081400_SBS44_913,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-082100_SBS44_923,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-082800_SBS44_951,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-083500_SBS44_952,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-084200_SBS44_924,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-084900_SBS44_953,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-085600_SBS44_925,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-086300_SBS44_954,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-087000_SBS44_955,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-087700_SBS44_947,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-088500_SBS44_956,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-089300_SBS44_957,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-137000_SBS44_975,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-090100_SBS44_939,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-090900_SBS44_958,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-091700_SBS44_959,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-092500_SBS44_932,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-093300_SBS44_935,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-094100_SBS44_961,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-094900_SBS44_942,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-095700_SBS44_962,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-135500_SBS44_973,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-134300_SBS44_972,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-096500_SBS44_943,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-097300_SBS44_945,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-098100_SBS44_964,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-098900_SBS44_965,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-099700_SBS44_941,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-100500_SBS44_966,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-101300_SBS44_967,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-102100_SBS44_946,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-102900_SBS44_968,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-133100_SBS44_971,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-103700_SBS44_969,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-104400_SBS44_960,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-105100_SBS44_944,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-105700_SBS44_948,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-106300_SBS44_970,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-106900_SBS44_949,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-107500_SBS44_971,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-108200_SBS44_950,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-108900_SBS44_972,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-109700_SBS44_963,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-110500_SBS44_973,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-111300_SBS44_951,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-112100_SBS44_952,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-112900_SBS44_974,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-113700_SBS44_953,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-114500_SBS44_954,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-115300_SBS44_955,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-116100_SBS44_976,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-116900_SBS44_956,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-117700_SBS44_957,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-118500_SBS44_958,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-119400_SBS44_960,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-120300_SBS44_959,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-121200_SBS44_978,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-122100_SBS44_961,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-123100_SBS44_962,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-124100_SBS44_963,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-125100_SBS44_964,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-126100_SBS44_965,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-127100_SBS44_966,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-128300_SBS44_967,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-129500_SBS44_968,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-130700_SBS44_969,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-131900_SBS44_970,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440069
Q44+,CS_B1-Weekday,CS_B1-Weekday-115900_SBS44_944,SELECT BUS JAMAICA via MAIN ST,1,SBS440052
Q44+,CS_B1-Weekday,CS_B1-Weekday-003000_SBS44_901,SELECT BUS JAMAICA via MAIN ST,1,SBS440052
Q44+,CS_B1-Weekday,CS_B1-Weekday-006000_SBS44_902,SELECT BUS JAMAICA via MAIN ST,1,SBS440052
Q44+,CS_B1-Weekday,CS_B1-Weekday-009000_SBS44_903,SELECT BUS JAMAICA via MAIN ST,1,SBS440052
Q44+,CS_B1-Weekday,CS_B1-Weekday-012000_SBS44_904,SELECT BUS JAMAICA via MAIN ST,1,SBS440052
Q44+,CS_B1-Weekday,CS_B1-Weekday-017000_SBS44_905,SELECT BUS JAMAICA via MAIN ST,1,SBS440052
Q44+,CS_B1-Weekday,CS_B1-Weekday-020000_SBS44_906,SELECT BUS JAMAICA via MAIN ST,1,SBS440052
Q44+,CS_B1-Weekday,CS_B1-Weekday-023000_SBS44_907,SELECT BUS JAMAICA via MAIN ST,1,SBS440052
Q44+,CS_B1-Weekday,CS_B1-Weekday-025000_SBS44_910,SELECT BUS JAMAICA via MAIN ST,1,SBS440052
Q44+,CS_B1-Weekday,CS_B1-Weekday-026500_SBS44_908,SELECT BUS JAMAICA via MAIN ST,1,SBS440052
Q44+,CS_B1-Weekday,CS_B1-Weekday-028000_SBS44_902,SELECT BUS JAMAICA via MAIN ST,1,SBS440052
Q44+,CS_B1-Weekday,CS_B1-Weekday-029200_SBS44_901,SELECT BUS JAMAICA via MAIN ST,1,SBS440052
Q44+,CS_B1-Weekday,CS_B1-Weekday-030400_SBS44_903,SELECT BUS JAMAICA via MAIN ST,1,SBS440052
Q44+,CS_B1-Weekday,CS_B1-Weekday-031600_SBS44_909,SELECT BUS JAMAICA via MAIN ST,1,SBS440052
Q44+,CS_B1-Weekday,CS_B1-Weekday-032800_SBS44_904,SELECT BUS JAMAICA via MAIN ST,1,SBS440052
Q44+,CS_B1-Weekday,CS_B1-Weekday-034000_SBS44_911,SELECT BUS JAMAICA via MAIN ST,1,SBS440052
Q44+,CS_B1-Weekday,CS_B1-Weekday-034800_SBS44_912,SELECT BUS JAMAICA via MAIN ST,1,SBS440052
Q44+,CS_B1-Weekday,CS_B1-Weekday-035600_SBS44_919,SELECT BUS JAMAICA via MAIN ST,1,SBS440052
Q44+,CS_B1-Weekday,CS_B1-Weekday-036400_SBS44_913,SELECT BUS JAMAICA via MAIN ST,1,SBS440052
Q44+,CS_B1-Weekday,CS_B1-Weekday-037100_SBS44_914,SELECT BUS JAMAICA via MAIN ST,1,SBS440052
Q44+,CS_B1-Weekday,CS_B1-Weekday-037800_SBS44_922,SELECT BUS JAMAICA via MAIN ST,1,SBS440052
Q44+,CS_B1-Weekday,CS_B1-Weekday-038400_SBS44_915,SELECT BUS JAMAICA via MAIN ST,1,SBS440052
Q44+,CS_B1-Weekday,CS_B1-Weekday-038900_SBS44_924,SELECT BUS JAMAICA via MAIN ST,1,SBS440052
Q44+,CS_B1-Weekday,CS_B1-Weekday-039400_SBS44_916,SELECT BUS JAMAICA via MAIN ST,1,SBS440052
Q44+,CS_B1-Weekday,CS_B1-Weekday-039900_SBS44_926,SELECT BUS JAMAICA via MAIN ST,1,SBS440052
Q44+,CS_B1-Weekday,CS_B1-Weekday-040400_SBS44_917,SELECT BUS JAMAICA via MAIN ST,1,SBS440052
Q44+,CS_B1-Weekday,CS_B1-Weekday-040900_SBS44_928,SELECT BUS JAMAICA via MAIN ST,1,SBS440052
Q44+,CS_B1-Weekday,CS_B1-Weekday-041500_SBS44_910,SELECT BUS JAMAICA via MAIN ST,1,SBS440052
Q44+,CS_B1-Weekday,CS_B1-Weekday-042100_SBS44_930,SELECT BUS JAMAICA via MAIN ST,1,SBS440052
Q44+,CS_B1-Weekday,CS_B1-Weekday-158000_SBS44_978,SELECT BUS JAMAICA via MAIN ST,1,SBS440052
Q44+,CS_B1-Weekday,CS_B1-Weekday-042700_SBS44_918,SELECT BUS JAMAICA via MAIN ST,1,SBS440052
