service_id,date,exception_type
CCS-TRY-Weekday-0-BUS-23-06-1111100-,20230724,1
CCS-TRY-Weekday-0-BUS-23-06-1111100-,20230725,1
CCS-TRY-Weekday-0-BUS-23-06-1111100-,20230726,1
CCS-TRY-Weekday-0-BUS-23-06-1111100-,20230727,1
CCS-TRY-Weekday-0-BUS-23-06-1111100-,20230728,1
CCS-TRY-Weekday-0-BUS-23-06-1111100-,20230731,1
CCS-TRY-Weekday-0-BUS-23-06-1111100-,20230801,1
CCS-TRY-Weekday-0-BUS-23-06-1111100-,20230802,1
CCS-TRY-Weekday-0-BUS-23-06-1111100-,20230803,1
CCS-TRY-Weekday-0-BUS-23-06-1111100-,20230804,1
CCS-TRY-Weekday-0-BUS-23-06-1111100-,20230807,1
CCS-TRY-Weekday-0-BUS-23-06-1111100-,20230808,1
CCS-TRY-Weekday-0-BUS-23-06-1111100-,20230809,1
CCS-TRY-Weekday-0-BUS-23-06-1111100-,20230810,1
CCS-TRY-Weekday-0-BUS-23-06-1111100-,20230811,1
CCS-TRY-Weekday-0-BUS-23-06-1111100-,20230814,1
CCS-TRY-Weekday-0-BUS-23-06-1111100-,20230815,1
CCS-TRY-Weekday-0-BUS-23-06-1111100-,20230816,1
CCS-TRY-Weekday-0-BUS-23-06-1111100-,20230817,1
CCS-TRY-Weekday-0-BUS-23-06-1111100-,20230818,1
CCS-TRY-Weekday-0-BUS-23-06-1111100-,20230821,1
CCS-TRY-Weekday-0-BUS-23-06-1111100-,20230822,1
CCS-TRY-Weekday-0-BUS-23-06-1111100-,20230823,1
CCS-TRY-Weekday-0-BUS-23-06-1111100-,20230824,1
CCS-TRY-Weekday-0-BUS-23-06-1111100-,20230825,1
CCS-TRY-Weekday-0-BUS-23-06-1111100-,20230828,1
CCS-TRY-Weekday-0-BUS-23-06-1111100-,20230829,1
CCS-TRY-Weekday-0-BUS-23-06-1111100-,20230830,1
CCS-TRY-Weekday-0-BUS-23-06-1111100-,20230831,1
CCS-TRY-Weekday-0-BUS-23-06-1111100-,20230901,1
CCS-TRY-Weekday-0-BUS-23-06-1111100-,20230905,1
CCS-TRY-Weekday-0-BUS-23-06-1111100-,20230906,1
CCS-TRY-Weekday-0-BUS-23-06-1111100-,20230907,1
CCS-TRY-Weekday-0-BUS-23-06-1111100-,20230908,1
CCS-TRY-Weekday-0-BUS-23-06-1111100-,20230911,1
CCS-TRY-Weekday-0-BUS-23-06-1111100-,20230912,1
CCS-TRY-Weekday-0-BUS-23-06-1111100-,20230913,1
CCS-TRY-Weekday-0-BUS-23-06-1111100-,20230914,1
CCS-TRY-Weekday-0-BUS-23-06-1111100-,20230915,1
CCS-TRY-Weekday-0-BUS-23-06-1111100-,20230918,1
CCS-TRY-Weekday-0-BUS-23-06-1111100-,20230919,1
CCS-TRY-Weekday-0-BUS-23-06-1111100-,20230920,1
CCS-TRY-Weekday-0-BUS-23-06-1111100-,20230921,1
CCS-TRY-Weekday-0-BUS-23-06-1111100-,20230922,1
CCS-TRY-Weekday-0-BUS-23-06-1111100-,20230925,1
CCS-TRY-Weekday-0-BUS-23-06-1111100-,20230926,1
CCS-TRY-Weekday-0-BUS-23-06-1111100-,20230927,1
CCS-TRY-Weekday-0-BUS-23-06-1111100-,20230928,1
CCS-TRY-Weekday-0-BUS-23-06-1111100-,20230929,1
DAVID-Weekday-0-BUS-23-06-1111100-,20230605,1
DAVID-Weekday-0-BUS-23-06-1111100-,20230606,1
DAVID-Weekday-0-BUS-23-06-1111100-,20230607,1
DAVID-Weekday-0-BUS-23-06-1111100-,20230608,1
DAVID-Weekday-0-BUS-23-06-1111100-,20230609,1
DAVID-Weekday-0-BUS-23-06-1111100-,20230612,1
DAVID-Weekday-0-BUS-23-06-1111100-,20230613,1
DAVID-Weekday-0-BUS-23-06-1111100-,20230614,1
DAVID-Weekday-0-BUS-23-06-1111100-,20230615,1
DAVID-Weekday-0-BUS-23-06-1111100-,20230616,1
DAVID-Weekday-0-BUS-23-06-1111100-,20230619,1
DAVID-Weekday-0-BUS-23-06-1111100-,20230620,1
DAVID-Weekday-0-BUS-23-06-1111100-,20230621,1
DAVID-Weekday-0-BUS-23-06-1111100-,20230622,1
DAVID-Weekday-0-BUS-23-06-1111100-,20230623,1
DAVID-Weekday-0-BUS-23-06-1111100-,20230626,1
DAVID-Weekday-0-BUS-23-06-1111100-,20230627,1
DAVID-Weekday-0-BUS-23-06-1111100-,20230628,1
DAVID-Weekday-0-BUS-23-06-1111100-,20230629,1
DAVID-Weekday-0-BUS-23-06-1111100-,20230630,1
DAVID-Weekday-0-BUS-23-06-1111100-,20230703,1
DAVID-Weekday-0-BUS-23-06-1111100-,20230705,1
DAVID-Weekday-0-BUS-23-06-1111100-,20230706,1
DAVID-Weekday-0-BUS-23-06-1111100-,20230707,1
DAVID-Weekday-0-BUS-23-06-1111100-,20230710,1
DAVID-Weekday-0-BUS-23-06-1111100-,20230711,1
DAVID-Weekday-0-BUS-23-06-1111100-,20230712,1
DAVID-Weekday-0-BUS-23-06-1111100-,20230713,1
DAVID-Weekday-0-BUS-23-06-1111100-,20230714,1
DAVID-Weekday-0-BUS-23-06-1111100-,20230717,1
DAVID-Weekday-0-BUS-23-06-1111100-,20230718,1
DAVID-Weekday-0-BUS-23-06-1111100-,20230719,1
DAVID-Weekday-0-BUS-23-06-1111100-,20230720,1
DAVID-Weekday-0-BUS-23-06-1111100-,20230721,1
DAVID-Weekday-0-BUS-23-06-1111100-,20230724,1
DAVID-Weekday-0-BUS-23-06-1111100-,20230725,1
DAVID-Weekday-0-BUS-23-06-1111100-,20230726,1
DAVID-Weekday-0-BUS-23-06-1111100-,20230727,1
DAVID-Weekday-0-BUS-23-06-1111100-,20230728,1
DAVID-Weekday-0-BUS-23-06-1111100-,20230731,1
DAVID-Weekday-0-BUS-23-06-1111100-,20230801,1
DAVID-Weekday-0-BUS-23-06-1111100-,20230802,1
DAVID-Weekday-0-BUS-23-06-1111100-,20230803,1
DAVID-Weekday-0-BUS-23-06-1111100-,20230804,1
DAVID-Weekday-0-BUS-23-06-1111100-,20230807,1
DAVID-Weekday-0-BUS-23-06-1111100-,20230808,1
DAVID-Weekday-0-BUS-23-06-1111100-,20230809,1
DAVID-Weekday-0-BUS-23-06-1111100-,20230810,1
DAVID-Weekday-0-BUS-23-06-1111100-,20230811,1
DAVID-Weekday-0-BUS-23-06-1111100-,20230814,1
DAVID-Weekday-0-BUS-23-06-1111100-,20230815,1
DAVID-Weekday-0-BUS-23-06-1111100-,20230816,1
DAVID-Weekday-0-BUS-23-06-1111100-,20230817,1
DAVID-Weekday-0-BUS-23-06-1111100-,20230818,1
DAVID-Weekday-0-BUS-23-06-1111100-,20230821,1
DAVID-Weekday-0-BUS-23-06-1111100-,20230822,1
DAVID-Weekday-0-BUS-23-06-1111100-,20230823,1
DAVID-Weekday-0-BUS-23-06-1111100-,20230824,1
DAVID-Weekday-0-BUS-23-06-1111100-,20230825,1
DAVID-Weekday-0-BUS-23-06-1111100-,20230828,1
DAVID-Weekday-0-BUS-23-06-1111100-,20230829,1
DAVID-Weekday-0-BUS-23-06-1111100-,20230830,1
DAVID-Weekday-0-BUS-23-06-1111100-,20230831,1
DAVID-Weekday-0-BUS-23-06-1111100-,20230901,1
DAVID-Weekday-0-BUS-23-06-1111100-,20230905,1
DAVID-Weekday-0-BUS-23-06-1111100-,20230906,1
DAVID-Weekday-0-BUS-23-06-1111100-,20230907,1
DAVID-Weekday-0-BUS-23-06-1111100-,20230908,1
DAVID-Weekday-0-BUS-23-06-1111100-,20230911,1
DAVID-Weekday-0-BUS-23-06-1111100-,20230912,1
DAVID-Weekday-0-BUS-23-06-1111100-,20230913,1
DAVID-Weekday-0-BUS-23-06-1111100-,20230914,1
DAVID-Weekday-0-BUS-23-06-1111100-,20230915,1
DAVID-Weekday-0-BUS-23-06-1111100-,20230918,1
DAVID-Weekday-0-BUS-23-06-1111100-,20230919,1
DAVID-Weekday-0-BUS-23-06-1111100-,20230920,1
DAVID-Weekday-0-BUS-23-06-1111100-,20230921,1
DAVID-Weekday-0-BUS-23-06-1111100-,20230922,1
DAVID-Weekday-0-BUS-23-06-1111100-,20230925,1
DAVID-Weekday-0-BUS-23-06-1111100-,20230926,1
DAVID-Weekday-0-BUS-23-06-1111100-,20230927,1
DAVID-Weekday-0-BUS-23-06-1111100-,20230928,1
DAVID-Weekday-0-BUS-23-06-1111100-,20230929,1
GoldLine-Saturday-2-RAIL-23-06-0000010-,20230610,1
GoldLine-Saturday-2-RAIL-23-06-0000010-,20230617,1
GoldLine-Saturday-2-RAIL-23-06-0000010-,20230624,1
GoldLine-Saturday-2-RAIL-23-06-0000010-,20230701,1
GoldLine-Saturday-2-RAIL-23-06-0000010-,20230708,1
GoldLine-Saturday-2-RAIL-23-06-0000010-,20230715,1
GoldLine-Saturday-2-RAIL-23-06-0000010-,20230722,1
GoldLine-Saturday-2-RAIL-23-06-0000010-,20230729,1
GoldLine-Saturday-2-RAIL-23-06-0000010-,20230805,1
GoldLine-Saturday-2-RAIL-23-06-0000010-,20230812,1
GoldLine-Saturday-2-RAIL-23-06-0000010-,20230819,1
GoldLine-Saturday-2-RAIL-23-06-0000010-,20230826,1
GoldLine-Saturday-2-RAIL-23-06-0000010-,20230902,1
GoldLine-Saturday-2-RAIL-23-06-0000010-,20230909,1
GoldLine-Saturday-2-RAIL-23-06-0000010-,20230916,1
GoldLine-Saturday-2-RAIL-23-06-0000010-,20230923,1
GoldLine-Saturday-2-RAIL-23-06-0000010-,20230930,1
GoldLine-Sunday-1-RAIL-23-06-0000001-,20230611,1
GoldLine-Sunday-1-RAIL-23-06-0000001-,20230618,1
GoldLine-Sunday-1-RAIL-23-06-0000001-,20230625,1
GoldLine-Sunday-1-RAIL-23-06-0000001-,20230702,1
GoldLine-Sunday-1-RAIL-23-06-0000001-,20230704,1
GoldLine-Sunday-1-RAIL-23-06-0000001-,20230709,1
GoldLine-Sunday-1-RAIL-23-06-0000001-,20230716,1
GoldLine-Sunday-1-RAIL-23-06-0000001-,20230723,1
GoldLine-Sunday-1-RAIL-23-06-0000001-,20230730,1
GoldLine-Sunday-1-RAIL-23-06-0000001-,20230806,1
GoldLine-Sunday-1-RAIL-23-06-0000001-,20230813,1
GoldLine-Sunday-1-RAIL-23-06-0000001-,20230820,1
GoldLine-Sunday-1-RAIL-23-06-0000001-,20230827,1
GoldLine-Sunday-1-RAIL-23-06-0000001-,20230903,1
GoldLine-Sunday-1-RAIL-23-06-0000001-,20230904,1
GoldLine-Sunday-1-RAIL-23-06-0000001-,20230910,1
GoldLine-Sunday-1-RAIL-23-06-0000001-,20230917,1
GoldLine-Sunday-1-RAIL-23-06-0000001-,20230924,1
GoldLine-Sunday-1-RAIL-23-06-0000001-,20231001,1
GoldLine-Weekday-1-RAIL-23-02-1111100-,20230606,1
GoldLine-Weekday-1-RAIL-23-02-1111100-,20230607,1
GoldLine-Weekday-1-RAIL-23-02-1111100-,20230608,1
GoldLine-Weekday-1-RAIL-23-02-1111100-,20230609,1
GoldLine-Weekday-2-RAIL-23-06-1111100-,20230605,1
GoldLine-Weekday-2-RAIL-23-06-1111100-,20230612,1
GoldLine-Weekday-2-RAIL-23-06-1111100-,20230613,1
GoldLine-Weekday-2-RAIL-23-06-1111100-,20230614,1
GoldLine-Weekday-2-RAIL-23-06-1111100-,20230615,1
GoldLine-Weekday-2-RAIL-23-06-1111100-,20230616,1
GoldLine-Weekday-2-RAIL-23-06-1111100-,20230619,1
GoldLine-Weekday-2-RAIL-23-06-1111100-,20230620,1
GoldLine-Weekday-2-RAIL-23-06-1111100-,20230621,1
GoldLine-Weekday-2-RAIL-23-06-1111100-,20230622,1
GoldLine-Weekday-2-RAIL-23-06-1111100-,20230623,1
GoldLine-Weekday-2-RAIL-23-06-1111100-,20230626,1
GoldLine-Weekday-2-RAIL-23-06-1111100-,20230627,1
GoldLine-Weekday-2-RAIL-23-06-1111100-,20230628,1
GoldLine-Weekday-2-RAIL-23-06-1111100-,20230629,1
GoldLine-Weekday-2-RAIL-23-06-1111100-,20230630,1
GoldLine-Weekday-2-RAIL-23-06-1111100-,20230703,1
GoldLine-Weekday-2-RAIL-23-06-1111100-,20230705,1
GoldLine-Weekday-2-RAIL-23-06-1111100-,20230706,1
GoldLine-Weekday-2-RAIL-23-06-1111100-,20230707,1
GoldLine-Weekday-2-RAIL-23-06-1111100-,20230710,1
GoldLine-Weekday-2-RAIL-23-06-1111100-,20230711,1
GoldLine-Weekday-2-RAIL-23-06-1111100-,20230712,1
GoldLine-Weekday-2-RAIL-23-06-1111100-,20230713,1
GoldLine-Weekday-2-RAIL-23-06-1111100-,20230714,1
GoldLine-Weekday-2-RAIL-23-06-1111100-,20230717,1
GoldLine-Weekday-2-RAIL-23-06-1111100-,20230718,1
GoldLine-Weekday-2-RAIL-23-06-1111100-,20230719,1
GoldLine-Weekday-2-RAIL-23-06-1111100-,20230720,1
GoldLine-Weekday-2-RAIL-23-06-1111100-,20230721,1
GoldLine-Weekday-2-RAIL-23-06-1111100-,20230724,1
GoldLine-Weekday-2-RAIL-23-06-1111100-,20230725,1
GoldLine-Weekday-2-RAIL-23-06-1111100-,20230726,1
GoldLine-Weekday-2-RAIL-23-06-1111100-,20230727,1
GoldLine-Weekday-2-RAIL-23-06-1111100-,20230728,1
GoldLine-Weekday-2-RAIL-23-06-1111100-,20230731,1
GoldLine-Weekday-2-RAIL-23-06-1111100-,20230801,1
GoldLine-Weekday-2-RAIL-23-06-1111100-,20230802,1
GoldLine-Weekday-2-RAIL-23-06-1111100-,20230803,1
GoldLine-Weekday-2-RAIL-23-06-1111100-,20230804,1
GoldLine-Weekday-2-RAIL-23-06-1111100-,20230807,1
GoldLine-Weekday-2-RAIL-23-06-1111100-,20230808,1
GoldLine-Weekday-2-RAIL-23-06-1111100-,20230809,1
GoldLine-Weekday-2-RAIL-23-06-1111100-,20230810,1
GoldLine-Weekday-2-RAIL-23-06-1111100-,20230811,1
GoldLine-Weekday-2-RAIL-23-06-1111100-,20230814,1
GoldLine-Weekday-2-RAIL-23-06-1111100-,20230815,1
GoldLine-Weekday-2-RAIL-23-06-1111100-,20230816,1
GoldLine-Weekday-2-RAIL-23-06-1111100-,20230817,1
GoldLine-Weekday-2-RAIL-23-06-1111100-,20230818,1
GoldLine-Weekday-2-RAIL-23-06-1111100-,20230821,1
GoldLine-Weekday-2-RAIL-23-06-1111100-,20230822,1
GoldLine-Weekday-2-RAIL-23-06-1111100-,20230823,1
GoldLine-Weekday-2-RAIL-23-06-1111100-,20230824,1
GoldLine-Weekday-2-RAIL-23-06-1111100-,20230825,1
GoldLine-Weekday-2-RAIL-23-06-1111100-,20230828,1
